Device-ID/User-ID,Timestamp,Movement Activity,Fall Detected (Yes/No),Impact Force Level,Post-Fall Inactivity Duration (Seconds),Location,Alert Triggered (Yes/No),Caregiver Notified (Yes/No),
D7219,1/16/2025 4:47,Walking,No,-,0,Bathroom,No,No,
D7220,1/2/2025 7:51,No Movement,No,-,0,Living Room,No,No,
D7221,1/19/2025 7:00,Lying,No,-,0,Bedroom,No,No,
D7222,1/4/2025 9:47,Sitting,No,-,0,Living Room,No,No,
D7223,1/11/2025 4:55,Walking,No,-,0,Bedroom,No,No,
D7224,1/27/2025 13:22,Lying,No,-,0,Kitchen,No,No,
D7225,1/26/2025 4:53,No Movement,No,-,0,Living Room,No,No,
D7226,1/10/2025 18:18,No Movement,Yes,High,209,Living Room,Yes,Yes,
D7227,1/8/2025 17:07,No Movement,No,-,0,Bedroom,No,No,
D7228,1/4/2025 20:51,Sitting,No,-,0,Bathroom,No,No,
D7229,1/5/2025 2:14,No Movement,No,-,0,Bathroom,No,No,
D7230,1/14/2025 23:04,No Movement,No,-,0,Bathroom,No,No,
D7231,1/5/2025 15:11,No Movement,No,-,0,Bathroom,No,No,
D7232,1/2/2025 14:55,No Movement,No,-,0,Bedroom,No,No,
D7233,1/10/2025 5:13,Walking,No,-,0,Bathroom,No,No,
D7234,1/20/2025 3:08,Lying,No,-,0,Kitchen,No,No,
D7235,1/17/2025 12:09,Lying,No,-,0,Bedroom,No,No,
D7236,1/19/2025 6:30,Sitting,No,-,0,Kitchen,No,No,
D7237,1/11/2025 8:17,No Movement,No,-,0,Living Room,No,No,
D7238,1/15/2025 16:58,No Movement,No,-,0,Bedroom,No,No,
D7239,1/4/2025 10:08,Lying,No,-,0,Bedroom,No,No,
D7240,1/13/2025 4:37,Lying,No,-,0,Bedroom,No,No,
D7241,1/10/2025 1:46,Sitting,No,-,0,Bedroom,No,No,
D7242,1/20/2025 9:28,No Movement,No,-,0,Living Room,No,No,
D7243,1/21/2025 16:49,Sitting,No,-,0,Kitchen,No,No,
D7244,1/8/2025 6:33,Sitting,No,-,0,Bedroom,No,No,
D7245,1/23/2025 15:24,Sitting,No,-,0,Bedroom,No,No,
D7246,1/22/2025 20:14,No Movement,No,-,0,Bathroom,No,No,
D7247,1/24/2025 0:32,Lying,No,-,0,Living Room,No,No,
D7248,1/2/2025 4:49,Walking,No,-,0,Bedroom,No,No,
D7249,1/14/2025 14:14,Walking,No,-,0,Bedroom,No,No,
D7250,1/28/2025 22:40,Walking,No,-,0,Bedroom,No,No,
D7251,1/27/2025 1:43,No Movement,No,-,0,Bathroom,No,No,
D7252,1/28/2025 7:32,Sitting,No,-,0,Bedroom,No,No,
D7253,1/5/2025 9:27,Lying,No,-,0,Bedroom,No,No,
D7254,1/25/2025 10:01,Sitting,No,-,0,Kitchen,No,No,
D7255,1/27/2025 2:31,Sitting,No,-,0,Bathroom,No,No,
D7256,1/14/2025 13:35,Lying,No,-,0,Living Room,No,No,
D7257,1/14/2025 8:45,Sitting,No,-,0,Bedroom,No,No,
D7258,1/2/2025 13:18,No Movement,No,-,0,Living Room,No,No,
D7259,1/13/2025 10:23,Lying,No,-,0,Bedroom,No,No,
D7260,1/18/2025 1:11,Walking,No,-,0,Bathroom,No,No,
D7261,1/5/2025 22:09,Sitting,No,-,0,Bathroom,No,No,
D7262,1/18/2025 16:53,Walking,No,-,0,Bathroom,No,No,
D7263,1/5/2025 16:08,Sitting,No,-,0,Bedroom,No,No,
D7264,1/11/2025 6:37,Sitting,No,-,0,Bathroom,No,No,
D7265,1/7/2025 8:41,Sitting,No,-,0,Bedroom,No,No,
D7266,1/10/2025 6:01,No Movement,No,-,0,Bathroom,No,No,
D7267,1/10/2025 12:11,No Movement,No,-,0,Living Room,No,No,
D7268,1/26/2025 7:56,Lying,No,-,0,Kitchen,No,No,
D7269,1/2/2025 20:07,Lying,No,-,0,Kitchen,No,No,
D7270,1/16/2025 7:59,Sitting,No,-,0,Kitchen,No,No,
D7271,1/19/2025 15:11,Walking,No,-,0,Kitchen,No,No,
D7272,1/7/2025 10:38,Sitting,No,-,0,Bathroom,No,No,
D7273,1/26/2025 15:54,Walking,No,-,0,Bathroom,No,No,
D7274,1/29/2025 4:19,Walking,No,-,0,Bedroom,No,No,
D7275,1/23/2025 7:29,Walking,No,-,0,Living Room,No,No,
D7276,1/24/2025 18:05,No Movement,No,-,0,Living Room,No,No,
D7277,1/11/2025 10:19,Walking,No,-,0,Bedroom,No,No,
D7278,1/10/2025 4:27,Lying,No,-,0,Bathroom,No,No,
D7279,1/21/2025 18:56,No Movement,No,-,0,Kitchen,No,No,
D7280,1/3/2025 3:50,Walking,No,-,0,Living Room,No,No,
D7281,1/6/2025 3:35,Sitting,No,-,0,Living Room,No,No,
D7282,1/11/2025 3:55,Walking,No,-,0,Kitchen,No,No,
D7283,1/28/2025 13:36,No Movement,Yes,Low,286,Kitchen,No,No,
D7284,1/6/2025 11:43,Walking,No,-,0,Kitchen,No,No,
D7285,1/14/2025 9:34,Lying,No,-,0,Bedroom,No,No,
D7286,1/24/2025 12:14,No Movement,No,-,0,Living Room,No,No,
D7287,1/2/2025 1:51,Sitting,No,-,0,Bathroom,No,No,
D7288,1/12/2025 4:50,Lying,No,-,0,Bathroom,No,No,
D7289,1/4/2025 1:17,Sitting,No,-,0,Bathroom,No,No,
D7290,1/16/2025 2:56,No Movement,No,-,0,Bathroom,No,No,
D7291,1/4/2025 12:52,No Movement,Yes,High,164,Living Room,Yes,Yes,
D7292,1/27/2025 9:09,Lying,No,-,0,Bedroom,No,No,
D7293,1/25/2025 6:22,Lying,No,-,0,Bathroom,No,No,
D7294,1/9/2025 16:46,Walking,No,-,0,Bedroom,No,No,
D7295,1/24/2025 15:34,No Movement,No,-,0,Bedroom,No,No,
D7296,1/9/2025 22:41,Sitting,No,-,0,Bedroom,No,No,
D7297,1/1/2025 23:46,No Movement,No,-,0,Living Room,No,No,
D7298,1/5/2025 19:24,Sitting,No,-,0,Bedroom,No,No,
D7299,1/29/2025 17:50,Lying,No,-,0,Bathroom,No,No,
D7300,1/11/2025 6:19,No Movement,No,-,0,Bedroom,No,No,
D7301,1/24/2025 16:20,Lying,No,-,0,Bedroom,No,No,
D7302,1/11/2025 2:01,Lying,No,-,0,Living Room,No,No,
D7303,1/5/2025 6:12,Walking,No,-,0,Kitchen,No,No,
D7304,1/24/2025 3:41,Sitting,No,-,0,Living Room,No,No,
D7305,1/12/2025 6:41,Sitting,No,-,0,Living Room,No,No,
D7306,1/3/2025 0:48,Walking,No,-,0,Bedroom,No,No,
D7307,1/26/2025 13:46,Lying,No,-,0,Kitchen,No,No,
D7308,1/17/2025 2:10,No Movement,No,-,0,Bedroom,No,No,
D7309,1/23/2025 16:11,Lying,No,-,0,Kitchen,No,No,
D7310,1/2/2025 16:41,Sitting,No,-,0,Kitchen,No,No,
D7311,1/20/2025 15:00,Walking,No,-,0,Kitchen,No,No,
D7312,1/15/2025 15:36,No Movement,No,-,0,Bedroom,No,No,
D7313,1/25/2025 3:18,Walking,No,-,0,Living Room,No,No,
D7314,1/20/2025 7:10,Walking,No,-,0,Bathroom,No,No,
D7315,1/14/2025 21:08,Sitting,No,-,0,Living Room,No,No,
D7316,1/11/2025 12:30,Lying,No,-,0,Kitchen,No,No,
D7317,1/22/2025 9:26,Sitting,No,-,0,Bathroom,No,No,
D7318,1/28/2025 18:31,Lying,No,-,0,Living Room,No,No,
D7319,1/2/2025 9:49,Walking,No,-,0,Kitchen,No,No,
D7320,1/27/2025 10:16,Walking,No,-,0,Bedroom,No,No,
D7321,1/16/2025 6:12,Lying,No,-,0,Kitchen,No,No,
D7322,1/1/2025 18:23,Walking,No,-,0,Bathroom,No,No,
D7323,1/15/2025 1:36,Lying,No,-,0,Bathroom,No,No,
D7324,1/19/2025 13:03,Walking,No,-,0,Bathroom,No,No,
D7325,1/12/2025 11:45,Walking,No,-,0,Living Room,No,No,
D7326,1/27/2025 11:53,Lying,No,-,0,Kitchen,No,No,
D7327,1/4/2025 6:48,Sitting,No,-,0,Kitchen,No,No,
D7328,1/6/2025 5:48,No Movement,Yes,High,165,Bathroom,Yes,Yes,
D7329,1/27/2025 12:31,Lying,No,-,0,Bedroom,No,No,
D7330,1/20/2025 7:55,Walking,No,-,0,Bathroom,No,No,
D7331,1/6/2025 4:23,Sitting,No,-,0,Bedroom,No,No,
D7332,1/14/2025 6:03,No Movement,No,-,0,Bathroom,No,No,
D7333,1/17/2025 21:42,Lying,No,-,0,Bedroom,No,No,
D7334,1/22/2025 13:24,No Movement,Yes,Medium,91,Bathroom,Yes,Yes,
D7335,1/11/2025 11:45,Walking,No,-,0,Bedroom,No,No,
D7336,1/25/2025 5:44,Sitting,No,-,0,Bedroom,No,No,
D7337,1/15/2025 1:26,Walking,No,-,0,Kitchen,No,No,
D7338,1/21/2025 10:08,No Movement,No,-,0,Bathroom,No,No,
D7339,1/7/2025 11:34,Walking,No,-,0,Bedroom,No,No,
D7340,1/12/2025 10:29,Walking,No,-,0,Living Room,No,No,
D7341,1/1/2025 15:08,No Movement,Yes,Low,445,Living Room,No,No,
D7342,1/21/2025 12:23,Sitting,No,-,0,Bedroom,No,No,
D7343,1/9/2025 21:49,No Movement,No,-,0,Living Room,No,No,
D7344,1/7/2025 11:49,Sitting,No,-,0,Bedroom,No,No,
D7345,1/12/2025 12:17,Sitting,No,-,0,Bathroom,No,No,
D7346,1/22/2025 16:54,Lying,No,-,0,Bedroom,No,No,
D7347,1/15/2025 1:36,No Movement,No,-,0,Living Room,No,No,
D7348,1/13/2025 19:31,No Movement,No,-,0,Bathroom,No,No,
D7349,1/30/2025 19:09,Lying,No,-,0,Kitchen,No,No,
D7350,1/22/2025 3:15,Walking,No,-,0,Bathroom,No,No,
D7351,1/20/2025 17:50,Lying,No,-,0,Bathroom,No,No,
D7352,1/29/2025 12:16,Lying,No,-,0,Kitchen,No,No,
D7353,1/12/2025 5:25,Walking,No,-,0,Kitchen,No,No,
D7354,1/6/2025 10:11,Walking,No,-,0,Living Room,No,No,
D7355,1/10/2025 1:12,Lying,No,-,0,Bedroom,No,No,
D7356,1/12/2025 13:21,Walking,No,-,0,Bathroom,No,No,
D7357,1/2/2025 2:47,Sitting,No,-,0,Living Room,No,No,
D7358,1/19/2025 19:21,Lying,No,-,0,Kitchen,No,No,
D7359,1/4/2025 3:57,No Movement,No,-,0,Kitchen,No,No,
D7360,1/7/2025 9:01,Lying,No,-,0,Bedroom,No,No,
D7361,1/30/2025 0:22,No Movement,No,-,0,Kitchen,No,No,
D7362,1/25/2025 8:06,No Movement,Yes,Low,366,Living Room,No,No,
D7363,1/10/2025 8:47,Lying,No,-,0,Bathroom,No,No,
D7364,1/3/2025 8:16,Lying,No,-,0,Bedroom,No,No,
D7365,1/25/2025 2:36,Sitting,No,-,0,Bedroom,No,No,
D7366,1/5/2025 6:21,No Movement,Yes,Low,69,Bathroom,No,No,
D7367,1/27/2025 0:54,No Movement,No,-,0,Living Room,No,No,
D7368,1/2/2025 0:12,Lying,No,-,0,Living Room,No,No,
D7369,1/22/2025 1:40,No Movement,No,-,0,Bathroom,No,No,
D7370,1/15/2025 13:59,Sitting,No,-,0,Living Room,No,No,
D7371,1/16/2025 2:45,Lying,No,-,0,Bathroom,No,No,
D7372,1/18/2025 21:10,Sitting,No,-,0,Living Room,No,No,
D7373,1/6/2025 17:37,Lying,No,-,0,Bedroom,No,No,
D7374,1/7/2025 21:02,Sitting,No,-,0,Living Room,No,No,
D7375,1/4/2025 3:45,No Movement,Yes,High,560,Kitchen,Yes,Yes,
D7376,1/20/2025 20:55,Walking,No,-,0,Bedroom,No,No,
D7377,1/30/2025 23:11,Walking,No,-,0,Living Room,No,No,
D7378,1/24/2025 21:22,No Movement,No,-,0,Bedroom,No,No,
D7379,1/16/2025 4:15,Sitting,No,-,0,Bedroom,No,No,
D7380,1/2/2025 2:45,Walking,No,-,0,Bathroom,No,No,
D7381,1/18/2025 8:13,Walking,No,-,0,Bathroom,No,No,
D7382,1/6/2025 2:51,Lying,No,-,0,Bedroom,No,No,
D7383,1/27/2025 16:45,No Movement,Yes,Medium,451,Living Room,Yes,Yes,
D7384,1/22/2025 11:18,Sitting,No,-,0,Kitchen,No,No,
D7385,1/10/2025 4:36,Sitting,No,-,0,Kitchen,No,No,
D7386,1/5/2025 11:12,Sitting,No,-,0,Bedroom,No,No,
D7387,1/27/2025 23:39,Lying,No,-,0,Bathroom,No,No,
D7388,1/19/2025 11:56,Walking,No,-,0,Living Room,No,No,
D7389,1/23/2025 17:37,Walking,No,-,0,Living Room,No,No,
D7390,1/10/2025 1:20,Lying,No,-,0,Living Room,No,No,
D7391,1/28/2025 12:32,Walking,No,-,0,Living Room,No,No,
D7392,1/2/2025 1:10,Sitting,No,-,0,Living Room,No,No,
D7393,1/3/2025 19:22,Sitting,No,-,0,Living Room,No,No,
D7394,1/5/2025 21:17,Lying,No,-,0,Bedroom,No,No,
D7395,1/26/2025 5:51,Lying,No,-,0,Bathroom,No,No,
D7396,1/2/2025 3:49,Walking,No,-,0,Bedroom,No,No,
D7397,1/24/2025 5:19,No Movement,No,-,0,Bathroom,No,No,
D7398,1/15/2025 7:54,Walking,No,-,0,Kitchen,No,No,
D7399,1/18/2025 12:36,Lying,No,-,0,Bedroom,No,No,
D7400,1/17/2025 9:32,Walking,No,-,0,Kitchen,No,No,
D7401,1/13/2025 0:32,No Movement,No,-,0,Bedroom,No,No,
D7402,1/30/2025 20:30,Lying,No,-,0,Bedroom,No,No,
D7403,1/30/2025 18:40,Walking,No,-,0,Kitchen,No,No,
D7404,1/23/2025 10:50,Lying,No,-,0,Bathroom,No,No,
D7405,1/24/2025 2:07,Walking,No,-,0,Living Room,No,No,
D7406,1/16/2025 16:23,Walking,No,-,0,Bedroom,No,No,
D7407,1/15/2025 17:30,Sitting,No,-,0,Living Room,No,No,
D7408,1/11/2025 8:25,Lying,No,-,0,Living Room,No,No,
D7409,1/24/2025 23:07,Walking,No,-,0,Living Room,No,No,
D7410,1/11/2025 5:34,No Movement,No,-,0,Bedroom,No,No,
D7411,1/14/2025 22:40,Sitting,No,-,0,Kitchen,No,No,
D7412,1/12/2025 23:42,Sitting,No,-,0,Living Room,No,No,
D7413,1/4/2025 2:20,Sitting,No,-,0,Bathroom,No,No,
D7414,1/6/2025 8:07,Lying,No,-,0,Living Room,No,No,
D7415,1/30/2025 18:15,No Movement,No,-,0,Bathroom,No,No,
D7416,1/5/2025 17:31,No Movement,No,-,0,Kitchen,No,No,
D7417,1/6/2025 10:09,No Movement,No,-,0,Kitchen,No,No,
D7418,1/29/2025 10:09,Lying,No,-,0,Living Room,No,No,
D7419,1/30/2025 11:53,Lying,No,-,0,Kitchen,No,No,
D7420,1/27/2025 12:54,Lying,No,-,0,Living Room,No,No,
D7421,1/22/2025 11:56,Walking,No,-,0,Bathroom,No,No,
D7422,1/14/2025 12:37,Walking,No,-,0,Kitchen,No,No,
D7423,1/27/2025 12:25,Walking,No,-,0,Kitchen,No,No,
D7424,1/5/2025 2:55,Walking,No,-,0,Bedroom,No,No,
D7425,1/8/2025 16:00,Lying,No,-,0,Bathroom,No,No,
D7426,1/15/2025 10:22,Lying,No,-,0,Kitchen,No,No,
D7427,1/27/2025 6:51,No Movement,No,-,0,Bathroom,No,No,
D7428,1/14/2025 12:50,No Movement,No,-,0,Kitchen,No,No,
D7429,1/18/2025 17:13,No Movement,No,-,0,Kitchen,No,No,
D7430,1/18/2025 4:42,Sitting,No,-,0,Living Room,No,No,
D7431,1/23/2025 14:57,Walking,No,-,0,Living Room,No,No,
D7432,1/22/2025 21:18,No Movement,Yes,High,226,Bathroom,Yes,Yes,
D7433,1/23/2025 12:18,Lying,No,-,0,Bedroom,No,No,
D7434,1/10/2025 1:41,Sitting,No,-,0,Bathroom,No,No,
D7435,1/15/2025 3:41,Lying,No,-,0,Bedroom,No,No,
D7436,1/17/2025 18:48,Walking,No,-,0,Bathroom,No,No,
D7437,1/7/2025 11:01,Walking,No,-,0,Bathroom,No,No,
D7438,1/16/2025 6:15,No Movement,No,-,0,Kitchen,No,No,
D7439,1/15/2025 6:36,Lying,No,-,0,Bedroom,No,No,
D7440,1/24/2025 14:04,No Movement,Yes,High,364,Kitchen,Yes,Yes,
D7441,1/30/2025 13:55,Sitting,No,-,0,Bathroom,No,No,
D7442,1/21/2025 19:52,Walking,No,-,0,Bedroom,No,No,
D7443,1/4/2025 13:52,No Movement,No,-,0,Kitchen,No,No,
D7444,1/11/2025 1:43,Sitting,No,-,0,Living Room,No,No,
D7445,1/23/2025 22:27,No Movement,Yes,Low,34,Bedroom,No,No,
D7446,1/16/2025 2:02,Sitting,No,-,0,Living Room,No,No,
D7447,1/12/2025 15:01,No Movement,No,-,0,Bathroom,No,No,
D7448,1/11/2025 0:46,Sitting,No,-,0,Bedroom,No,No,
D7449,1/3/2025 8:25,Lying,No,-,0,Kitchen,No,No,
D7450,1/14/2025 18:00,Walking,No,-,0,Bedroom,No,No,
D7451,1/9/2025 14:05,Walking,No,-,0,Bathroom,No,No,
D7452,1/10/2025 4:32,Lying,No,-,0,Bathroom,No,No,
D7453,1/2/2025 3:44,Lying,No,-,0,Kitchen,No,No,
D7454,1/6/2025 17:01,Walking,No,-,0,Kitchen,No,No,
D7455,1/27/2025 23:28,Lying,No,-,0,Kitchen,No,No,
D7456,1/1/2025 5:51,Walking,No,-,0,Bedroom,No,No,
D7457,1/27/2025 8:33,Sitting,No,-,0,Living Room,No,No,
D7458,1/13/2025 13:30,Sitting,No,-,0,Living Room,No,No,
D7459,1/6/2025 18:58,Walking,No,-,0,Bathroom,No,No,
D7460,1/9/2025 6:48,No Movement,No,-,0,Living Room,No,No,
D7461,1/23/2025 14:22,Sitting,No,-,0,Living Room,No,No,
D7462,1/8/2025 16:56,Walking,No,-,0,Bathroom,No,No,
D7463,1/23/2025 16:30,No Movement,No,-,0,Living Room,No,No,
D7464,1/25/2025 21:17,Sitting,No,-,0,Kitchen,No,No,
D7465,1/2/2025 14:07,Lying,No,-,0,Bedroom,No,No,
D7466,1/25/2025 3:51,No Movement,No,-,0,Kitchen,No,No,
D7467,1/9/2025 20:26,No Movement,No,-,0,Kitchen,No,No,
D7468,1/2/2025 4:27,Sitting,No,-,0,Bedroom,No,No,
D7469,1/3/2025 7:03,Walking,No,-,0,Bedroom,No,No,
D7470,1/4/2025 19:18,Sitting,No,-,0,Bathroom,No,No,
D7471,1/20/2025 11:17,Walking,No,-,0,Kitchen,No,No,
D7472,1/26/2025 3:39,Lying,No,-,0,Bedroom,No,No,
D7473,1/16/2025 7:01,Walking,No,-,0,Bedroom,No,No,
D7474,1/28/2025 15:44,Lying,No,-,0,Kitchen,No,No,
D7475,1/16/2025 18:50,Sitting,No,-,0,Bathroom,No,No,
D7476,1/23/2025 11:29,Walking,No,-,0,Bathroom,No,No,
D7477,1/27/2025 6:57,Walking,No,-,0,Kitchen,No,No,
D7478,1/10/2025 12:24,Sitting,No,-,0,Living Room,No,No,
D7479,1/3/2025 18:50,Walking,No,-,0,Bedroom,No,No,
D7480,1/18/2025 5:14,No Movement,No,-,0,Bathroom,No,No,
D7481,1/29/2025 15:50,Walking,No,-,0,Bedroom,No,No,
D7482,1/22/2025 23:13,Sitting,No,-,0,Living Room,No,No,
D7483,1/9/2025 21:31,Lying,No,-,0,Living Room,No,No,
D7484,1/27/2025 10:44,No Movement,No,-,0,Bathroom,No,No,
D7485,1/3/2025 8:50,Sitting,No,-,0,Bathroom,No,No,
D7486,1/3/2025 3:18,Walking,No,-,0,Living Room,No,No,
D7487,1/29/2025 12:02,No Movement,No,-,0,Kitchen,No,No,
D7488,1/2/2025 1:32,Walking,No,-,0,Bedroom,No,No,
D7489,1/2/2025 2:12,Walking,No,-,0,Kitchen,No,No,
D7490,1/18/2025 8:59,Sitting,No,-,0,Living Room,No,No,
D7491,1/3/2025 14:15,Sitting,No,-,0,Bedroom,No,No,
D7492,1/29/2025 1:34,Lying,No,-,0,Living Room,No,No,
D7493,1/5/2025 5:22,Sitting,No,-,0,Living Room,No,No,
D7494,1/12/2025 18:11,Walking,No,-,0,Living Room,No,No,
D7495,1/11/2025 18:52,No Movement,No,-,0,Living Room,No,No,
D7496,1/20/2025 19:53,Walking,No,-,0,Bedroom,No,No,
D7497,1/24/2025 8:20,Sitting,No,-,0,Kitchen,No,No,
D7498,1/11/2025 16:23,No Movement,Yes,Medium,376,Bedroom,Yes,Yes,
D7499,1/3/2025 17:50,Walking,No,-,0,Kitchen,No,No,
D7500,1/4/2025 14:05,Lying,No,-,0,Kitchen,No,No,
D7501,1/1/2025 21:44,Lying,No,-,0,Bedroom,No,No,
D7502,1/19/2025 16:04,Sitting,No,-,0,Bathroom,No,No,
D7503,1/3/2025 3:07,Sitting,No,-,0,Bathroom,No,No,
D7504,1/6/2025 20:38,No Movement,No,-,0,Bedroom,No,No,
D7505,1/24/2025 21:48,No Movement,No,-,0,Bedroom,No,No,
D7506,1/7/2025 4:54,Sitting,No,-,0,Kitchen,No,No,
D7507,1/30/2025 22:07,Sitting,No,-,0,Bedroom,No,No,
D7508,1/12/2025 12:48,Lying,No,-,0,Living Room,No,No,
D7509,1/16/2025 22:21,Walking,No,-,0,Living Room,No,No,
D7510,1/18/2025 14:40,Lying,No,-,0,Kitchen,No,No,
D7511,1/14/2025 8:54,Walking,No,-,0,Living Room,No,No,
D7512,1/24/2025 9:01,No Movement,No,-,0,Living Room,No,No,
D7513,1/4/2025 22:28,Walking,No,-,0,Bathroom,No,No,
D7514,1/2/2025 0:50,No Movement,No,-,0,Living Room,No,No,
D7515,1/8/2025 19:15,Walking,No,-,0,Bedroom,No,No,
D7516,1/14/2025 6:58,No Movement,Yes,High,126,Kitchen,Yes,Yes,
D7517,1/21/2025 5:15,No Movement,No,-,0,Living Room,No,No,
D7518,1/10/2025 7:10,Sitting,No,-,0,Kitchen,No,No,
D7519,1/29/2025 18:59,Lying,No,-,0,Kitchen,No,No,
D7520,1/28/2025 9:33,No Movement,Yes,Low,229,Bedroom,No,No,
D7521,1/6/2025 10:03,Lying,No,-,0,Bedroom,No,No,
D7522,1/16/2025 17:44,Walking,No,-,0,Bedroom,No,No,
D7523,1/17/2025 10:23,Sitting,No,-,0,Living Room,No,No,
D7524,1/9/2025 5:14,Lying,No,-,0,Bedroom,No,No,
D7525,1/26/2025 19:58,Walking,No,-,0,Bathroom,No,No,
D7526,1/18/2025 5:40,Lying,No,-,0,Kitchen,No,No,
D7527,1/14/2025 14:54,Walking,No,-,0,Kitchen,No,No,
D7528,1/27/2025 7:54,No Movement,No,-,0,Bedroom,No,No,
D7529,1/30/2025 2:53,Lying,No,-,0,Kitchen,No,No,
D7530,1/21/2025 1:49,Lying,No,-,0,Bedroom,No,No,
D7531,1/1/2025 11:21,Sitting,No,-,0,Kitchen,No,No,
D7532,1/27/2025 0:40,Sitting,No,-,0,Bedroom,No,No,
D7533,1/6/2025 3:50,Walking,No,-,0,Kitchen,No,No,
D7534,1/11/2025 0:46,Walking,No,-,0,Living Room,No,No,
D7535,1/11/2025 14:00,Sitting,No,-,0,Kitchen,No,No,
D7536,1/4/2025 9:04,Lying,No,-,0,Bathroom,No,No,
D7537,1/10/2025 14:40,No Movement,Yes,Low,313,Living Room,No,No,
D7538,1/17/2025 5:10,Sitting,No,-,0,Living Room,No,No,
D7539,1/14/2025 5:58,Lying,No,-,0,Kitchen,No,No,
D7540,1/20/2025 6:43,Lying,No,-,0,Bedroom,No,No,
D7541,1/28/2025 0:29,Walking,No,-,0,Bathroom,No,No,
D7542,1/5/2025 23:54,Lying,No,-,0,Bedroom,No,No,
D7543,1/21/2025 14:52,No Movement,No,-,0,Bathroom,No,No,
D7544,1/19/2025 0:02,Sitting,No,-,0,Kitchen,No,No,
D7545,1/20/2025 13:42,Lying,No,-,0,Living Room,No,No,
D7546,1/1/2025 2:13,Sitting,No,-,0,Bathroom,No,No,
D7547,1/5/2025 18:22,Walking,No,-,0,Living Room,No,No,
D7548,1/3/2025 11:11,Lying,No,-,0,Bathroom,No,No,
D7549,1/25/2025 9:22,Walking,No,-,0,Living Room,No,No,
D7550,1/4/2025 3:03,Sitting,No,-,0,Kitchen,No,No,
D7551,1/3/2025 21:44,Walking,No,-,0,Kitchen,No,No,
D7552,1/4/2025 14:34,Sitting,No,-,0,Kitchen,No,No,
D7553,1/15/2025 18:18,Sitting,No,-,0,Kitchen,No,No,
D7554,1/24/2025 6:19,Lying,No,-,0,Bathroom,No,No,
D7555,1/2/2025 15:03,Sitting,No,-,0,Kitchen,No,No,
D7556,1/22/2025 6:26,No Movement,No,-,0,Kitchen,No,No,
D7557,1/19/2025 19:41,Walking,No,-,0,Bedroom,No,No,
D7558,1/11/2025 0:16,No Movement,No,-,0,Kitchen,No,No,
D7559,1/30/2025 1:18,Walking,No,-,0,Living Room,No,No,
D7560,1/25/2025 17:11,Lying,No,-,0,Kitchen,No,No,
D7561,1/9/2025 0:25,Sitting,No,-,0,Bedroom,No,No,
D7562,1/19/2025 16:46,Walking,No,-,0,Living Room,No,No,
D7563,1/29/2025 3:12,Lying,No,-,0,Living Room,No,No,
D7564,1/16/2025 18:47,Sitting,No,-,0,Bedroom,No,No,
D7565,1/16/2025 1:16,Lying,No,-,0,Kitchen,No,No,
D7566,1/28/2025 7:08,No Movement,No,-,0,Bedroom,No,No,
D7567,1/22/2025 23:44,Walking,No,-,0,Kitchen,No,No,
D7568,1/9/2025 19:16,No Movement,No,-,0,Living Room,No,No,
D7569,1/14/2025 10:36,Sitting,No,-,0,Bedroom,No,No,
D7570,1/25/2025 4:36,Sitting,No,-,0,Kitchen,No,No,
D7571,1/30/2025 22:49,No Movement,No,-,0,Bedroom,No,No,
D7572,1/21/2025 2:45,Walking,No,-,0,Bathroom,No,No,
D7573,1/12/2025 22:37,Walking,No,-,0,Bedroom,No,No,
D7574,1/16/2025 13:53,No Movement,Yes,Low,83,Bathroom,No,No,
D7575,1/4/2025 4:01,No Movement,No,-,0,Bathroom,No,No,
D7576,1/27/2025 19:11,Sitting,No,-,0,Kitchen,No,No,
D7577,1/21/2025 10:11,Lying,No,-,0,Living Room,No,No,
D7578,1/30/2025 21:43,No Movement,No,-,0,Bathroom,No,No,
D7579,1/14/2025 3:02,Sitting,No,-,0,Bedroom,No,No,
D7580,1/13/2025 18:13,Sitting,No,-,0,Kitchen,No,No,
D7581,1/3/2025 17:53,Walking,No,-,0,Kitchen,No,No,
D7582,1/29/2025 23:44,Walking,No,-,0,Living Room,No,No,
D7583,1/25/2025 23:40,Sitting,No,-,0,Bathroom,No,No,
D7584,1/17/2025 4:23,Lying,No,-,0,Bathroom,No,No,
D7585,1/18/2025 13:12,Walking,No,-,0,Kitchen,No,No,
D7586,1/5/2025 9:29,Lying,No,-,0,Bathroom,No,No,
D7587,1/19/2025 6:46,Lying,No,-,0,Bathroom,No,No,
D7588,1/29/2025 2:53,Sitting,No,-,0,Bathroom,No,No,
D7589,1/1/2025 1:57,No Movement,No,-,0,Kitchen,No,No,
D7590,1/4/2025 21:41,Walking,No,-,0,Kitchen,No,No,
D7591,1/8/2025 22:58,Sitting,No,-,0,Kitchen,No,No,
D7592,1/28/2025 17:59,Walking,No,-,0,Kitchen,No,No,
D7593,1/6/2025 13:02,Walking,No,-,0,Living Room,No,No,
D7594,1/20/2025 12:55,No Movement,Yes,Low,358,Kitchen,No,No,
D7595,1/1/2025 9:53,Lying,No,-,0,Kitchen,No,No,
D7596,1/3/2025 0:51,Lying,No,-,0,Bathroom,No,No,
D7597,1/11/2025 15:51,Sitting,No,-,0,Kitchen,No,No,
D7598,1/7/2025 0:33,Lying,No,-,0,Bathroom,No,No,
D7599,1/24/2025 7:45,Lying,No,-,0,Living Room,No,No,
