Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),
D6444,1/10/2025 16:20,Hydration,14:30:00,Yes,Yes,
D6445,1/30/2025 12:32,Appointment,7:30:00,No,No,
D6446,1/2/2025 18:58,Medication,15:30:00,No,No,
D6447,1/20/2025 21:14,Appointment,7:30:00,No,No,
D6448,1/25/2025 13:11,Exercise,21:00:00,No,No,
D6449,1/27/2025 9:39,Exercise,22:00:00,Yes,Yes,
D6450,1/19/2025 15:30,Appointment,22:00:00,No,No,
D6451,1/24/2025 11:41,Hydration,10:30:00,No,No,
D6452,1/11/2025 13:24,Hydration,19:30:00,Yes,No,
D6453,1/1/2025 21:21,Appointment,10:00:00,No,No,
D6454,1/11/2025 8:51,Hydration,16:30:00,Yes,Yes,
D6455,1/27/2025 2:41,Medication,8:30:00,Yes,Yes,
D6456,1/10/2025 15:54,Hydration,10:00:00,Yes,Yes,
D6457,1/21/2025 10:42,Exercise,6:30:00,No,No,
D6458,1/9/2025 10:59,Hydration,11:30:00,Yes,No,
D6459,1/4/2025 21:45,Exercise,15:00:00,No,No,
D6460,1/17/2025 23:01,Exercise,10:30:00,Yes,No,
D6461,1/3/2025 16:33,Hydration,14:30:00,Yes,Yes,
D6462,1/23/2025 18:59,Appointment,6:30:00,No,No,
D6463,1/26/2025 22:55,Exercise,10:30:00,Yes,No,
D6464,1/9/2025 19:41,Exercise,16:00:00,Yes,No,
D6465,1/19/2025 6:34,Appointment,13:00:00,No,No,
D6466,1/15/2025 5:23,Hydration,9:00:00,Yes,Yes,
D6467,1/12/2025 23:02,Hydration,15:30:00,No,No,
D6468,1/26/2025 3:58,Medication,9:00:00,Yes,Yes,
D6469,1/29/2025 1:59,Hydration,21:00:00,Yes,Yes,
D6470,1/30/2025 9:03,Hydration,11:00:00,Yes,Yes,
D6471,1/30/2025 18:28,Medication,16:00:00,Yes,Yes,
D6472,1/9/2025 1:14,Hydration,17:30:00,No,No,
D6473,1/6/2025 13:56,Appointment,17:00:00,Yes,No,
D6474,1/7/2025 18:06,Medication,19:00:00,Yes,No,
D6475,1/19/2025 2:31,Exercise,9:00:00,Yes,Yes,
D6476,1/30/2025 6:47,Medication,11:30:00,Yes,Yes,
D6477,1/13/2025 1:15,Exercise,16:00:00,Yes,Yes,
D6478,1/25/2025 10:16,Exercise,8:00:00,No,No,
D6479,1/23/2025 16:26,Exercise,13:30:00,No,No,
D6480,1/19/2025 8:12,Exercise,7:00:00,No,No,
D6481,1/12/2025 23:34,Exercise,21:00:00,Yes,Yes,
D6482,1/22/2025 18:54,Medication,16:30:00,No,No,
D6483,1/24/2025 12:27,Hydration,15:00:00,Yes,Yes,
D6484,1/26/2025 5:44,Hydration,19:30:00,No,No,
D6485,1/14/2025 3:31,Hydration,15:30:00,Yes,No,
D6486,1/11/2025 12:33,Medication,8:00:00,No,No,
D6487,1/9/2025 11:38,Exercise,9:00:00,No,No,
D6488,1/3/2025 20:50,Medication,14:30:00,Yes,Yes,
D6489,1/16/2025 23:07,Appointment,10:30:00,Yes,Yes,
D6490,1/25/2025 1:02,Appointment,20:00:00,Yes,Yes,
D6491,1/22/2025 5:11,Exercise,20:00:00,No,No,
D6492,1/25/2025 17:35,Medication,12:30:00,Yes,Yes,
D6493,1/24/2025 10:55,Exercise,12:30:00,No,No,
D6494,1/28/2025 14:09,Medication,17:30:00,No,No,
D6495,1/8/2025 20:05,Medication,13:00:00,Yes,Yes,
D6496,1/8/2025 17:34,Hydration,19:30:00,Yes,Yes,
D6497,1/29/2025 9:45,Appointment,13:30:00,Yes,No,
D6498,1/1/2025 19:59,Appointment,6:00:00,No,No,
D6499,1/13/2025 14:02,Appointment,15:00:00,Yes,No,
D6500,1/15/2025 20:22,Exercise,11:30:00,No,No,
D6501,1/22/2025 19:08,Hydration,18:00:00,Yes,Yes,
D6502,1/18/2025 18:39,Hydration,18:30:00,No,No,
D6503,1/4/2025 5:33,Hydration,20:00:00,Yes,Yes,
D6504,1/12/2025 12:19,Exercise,19:30:00,Yes,No,
D6505,1/6/2025 16:31,Appointment,18:00:00,Yes,Yes,
D6506,1/1/2025 17:47,Exercise,19:00:00,Yes,Yes,
D6507,1/13/2025 23:51,Medication,22:30:00,Yes,Yes,
D6508,1/12/2025 0:05,Medication,20:00:00,Yes,No,
D6509,1/11/2025 12:25,Appointment,10:00:00,Yes,Yes,
D6510,1/2/2025 13:44,Hydration,13:30:00,No,No,
D6511,1/13/2025 5:40,Hydration,17:00:00,No,No,
D6512,1/25/2025 14:31,Medication,8:00:00,No,No,
D6513,1/20/2025 11:50,Hydration,16:30:00,No,No,
D6514,1/18/2025 0:51,Hydration,22:30:00,No,No,
D6515,1/16/2025 2:03,Hydration,10:30:00,No,No,
D6516,1/30/2025 0:41,Hydration,15:30:00,No,No,
D6517,1/17/2025 6:16,Appointment,14:00:00,No,No,
D6518,1/15/2025 18:07,Hydration,15:30:00,Yes,No,
D6519,1/23/2025 17:04,Medication,19:00:00,No,No,
D6520,1/21/2025 1:59,Exercise,10:00:00,Yes,Yes,
D6521,1/19/2025 17:25,Medication,22:30:00,Yes,Yes,
D6522,1/30/2025 17:11,Appointment,11:30:00,No,No,
D6523,1/19/2025 5:00,Hydration,6:30:00,No,No,
D6524,1/13/2025 7:38,Appointment,17:30:00,Yes,Yes,
D6525,1/14/2025 11:37,Hydration,18:00:00,No,No,
D6526,1/13/2025 3:18,Appointment,14:00:00,No,No,
D6527,1/10/2025 6:05,Appointment,7:30:00,No,No,
D6528,1/7/2025 0:17,Exercise,18:30:00,Yes,No,
D6529,1/25/2025 5:44,Exercise,6:00:00,Yes,No,
D6530,1/8/2025 12:42,Exercise,18:00:00,No,No,
D6531,1/17/2025 5:17,Medication,21:00:00,Yes,Yes,
D6532,1/29/2025 16:02,Medication,6:30:00,No,No,
D6533,1/29/2025 6:30,Hydration,12:00:00,Yes,Yes,
D6534,1/15/2025 15:17,Medication,20:30:00,Yes,Yes,
D6535,1/1/2025 18:55,Appointment,17:00:00,Yes,Yes,
D6536,1/1/2025 15:45,Hydration,9:00:00,Yes,Yes,
D6537,1/3/2025 2:12,Exercise,22:00:00,No,No,
D6538,1/11/2025 22:25,Exercise,11:30:00,Yes,No,
D6539,1/15/2025 14:52,Exercise,11:00:00,Yes,No,
D6540,1/22/2025 14:24,Exercise,13:00:00,Yes,Yes,
D6541,1/7/2025 13:22,Hydration,6:00:00,No,No,
D6542,1/3/2025 20:21,Hydration,21:00:00,Yes,Yes,
D6543,1/26/2025 5:18,Appointment,8:30:00,Yes,Yes,
D6544,1/11/2025 19:37,Hydration,16:30:00,Yes,Yes,
D6545,1/13/2025 22:50,Hydration,6:00:00,No,No,
D6546,1/3/2025 3:53,Appointment,22:00:00,Yes,No,
D6547,1/18/2025 16:36,Appointment,7:30:00,No,No,
D6548,1/7/2025 4:09,Medication,22:00:00,Yes,Yes,
D6549,1/26/2025 2:10,Medication,13:00:00,Yes,No,
D6550,1/21/2025 10:56,Medication,16:30:00,No,No,
D6551,1/6/2025 18:57,Hydration,15:00:00,No,No,
D6552,1/9/2025 3:38,Hydration,18:30:00,Yes,Yes,
D6553,1/25/2025 0:49,Appointment,19:30:00,No,No,
D6554,1/9/2025 2:56,Exercise,15:30:00,Yes,Yes,
D6555,1/1/2025 18:23,Appointment,15:00:00,Yes,Yes,
D6556,1/22/2025 10:25,Hydration,9:00:00,No,No,
D6557,1/22/2025 21:43,Appointment,21:30:00,No,No,
D6558,1/3/2025 21:24,Appointment,6:00:00,Yes,Yes,
D6559,1/27/2025 19:09,Exercise,14:00:00,No,No,
D6560,1/14/2025 6:08,Hydration,13:30:00,No,No,
D6561,1/27/2025 6:09,Hydration,9:00:00,Yes,Yes,
D6562,1/26/2025 15:04,Exercise,8:00:00,No,No,
D6563,1/15/2025 17:05,Exercise,13:30:00,No,No,
D6564,1/20/2025 19:41,Medication,16:00:00,Yes,Yes,
D6565,1/1/2025 16:38,Medication,16:30:00,No,No,
D6566,1/17/2025 6:12,Hydration,13:00:00,No,No,
D6567,1/12/2025 0:46,Hydration,22:30:00,No,No,
D6568,1/6/2025 13:10,Exercise,9:00:00,No,No,
D6569,1/26/2025 7:52,Hydration,14:30:00,Yes,No,
D6570,1/3/2025 13:28,Medication,6:30:00,Yes,Yes,
D6571,1/7/2025 14:13,Appointment,18:00:00,Yes,Yes,
D6572,1/29/2025 23:45,Exercise,6:00:00,Yes,Yes,
D6573,1/12/2025 10:03,Hydration,16:00:00,Yes,No,
D6574,1/18/2025 14:06,Medication,19:30:00,No,No,
D6575,1/7/2025 18:41,Exercise,7:00:00,Yes,No,
D6576,1/27/2025 0:58,Appointment,9:30:00,Yes,No,
D6577,1/27/2025 6:37,Medication,10:00:00,No,No,
D6578,1/28/2025 0:50,Medication,12:00:00,No,No,
D6579,1/4/2025 9:23,Hydration,15:00:00,Yes,No,
D6580,1/8/2025 2:38,Hydration,12:30:00,No,No,
D6581,1/8/2025 14:45,Appointment,17:30:00,Yes,No,
D6582,1/27/2025 6:17,Appointment,14:30:00,No,No,
D6583,1/18/2025 21:23,Appointment,7:00:00,Yes,Yes,
D6584,1/4/2025 8:42,Medication,17:00:00,No,No,
D6585,1/17/2025 1:50,Appointment,10:30:00,Yes,Yes,
D6586,1/24/2025 12:47,Appointment,17:00:00,No,No,
D6587,1/2/2025 15:26,Exercise,17:30:00,No,No,
D6588,1/4/2025 1:56,Appointment,16:30:00,No,No,
D6589,1/15/2025 0:58,Hydration,22:30:00,Yes,Yes,
D6590,1/25/2025 0:55,Appointment,13:30:00,Yes,Yes,
D6591,1/22/2025 5:04,Medication,18:00:00,Yes,Yes,
D6592,1/12/2025 17:07,Hydration,14:00:00,No,No,
D6593,1/24/2025 2:02,Hydration,19:30:00,No,No,
D6594,1/19/2025 16:49,Hydration,11:30:00,No,No,
D6595,1/7/2025 19:43,Hydration,20:30:00,No,No,
D6596,1/7/2025 6:15,Exercise,6:30:00,No,No,
D6597,1/28/2025 1:19,Appointment,18:30:00,No,No,
D6598,1/3/2025 20:40,Medication,12:30:00,No,No,
D6599,1/11/2025 3:46,Hydration,11:00:00,Yes,Yes,
D6600,1/16/2025 17:14,Exercise,9:30:00,Yes,Yes,
D6601,1/20/2025 18:20,Appointment,9:30:00,Yes,Yes,
D6602,1/12/2025 14:12,Medication,19:30:00,Yes,Yes,
D6603,1/22/2025 5:52,Medication,15:00:00,No,No,
D6604,1/19/2025 12:54,Hydration,14:00:00,No,No,
D6605,1/16/2025 11:27,Appointment,16:30:00,No,No,
D6606,1/18/2025 13:11,Exercise,12:30:00,No,No,
D6607,1/15/2025 21:10,Hydration,11:00:00,No,No,
D6608,1/17/2025 4:08,Appointment,13:00:00,No,No,
D6609,1/7/2025 14:58,Hydration,9:00:00,No,No,
D6610,1/23/2025 15:19,Medication,13:00:00,Yes,Yes,
D6611,1/23/2025 8:12,Appointment,8:00:00,No,No,
D6612,1/10/2025 8:46,Exercise,7:00:00,No,No,
D6613,1/26/2025 2:52,Exercise,14:00:00,No,No,
D6614,1/1/2025 4:51,Hydration,10:30:00,Yes,Yes,
D6615,1/27/2025 15:35,Medication,15:30:00,No,No,
D6616,1/23/2025 0:37,Medication,13:30:00,No,No,
D6617,1/26/2025 2:43,Exercise,7:00:00,Yes,Yes,
D6618,1/12/2025 0:13,Exercise,13:30:00,No,No,
D6619,1/3/2025 11:29,Medication,21:30:00,No,No,
D6620,1/25/2025 22:44,Hydration,22:00:00,No,No,
D6621,1/6/2025 10:26,Exercise,10:30:00,Yes,Yes,
D6622,1/17/2025 10:36,Appointment,10:00:00,No,No,
D6623,1/5/2025 6:41,Hydration,17:30:00,Yes,Yes,
D6624,1/27/2025 19:07,Exercise,10:30:00,No,No,
D6625,1/21/2025 14:05,Appointment,12:30:00,Yes,No,
D6626,1/25/2025 22:54,Hydration,9:30:00,No,No,
D6627,1/28/2025 13:39,Hydration,17:00:00,No,No,
D6628,1/1/2025 23:12,Hydration,15:00:00,No,No,
D6629,1/30/2025 20:05,Medication,8:30:00,No,No,
D6630,1/10/2025 1:16,Exercise,15:30:00,Yes,Yes,
D6631,1/22/2025 10:22,Hydration,15:30:00,Yes,Yes,
D6632,1/2/2025 18:56,Hydration,14:00:00,No,No,
D6633,1/1/2025 14:57,Appointment,6:00:00,Yes,Yes,
D6634,1/17/2025 9:41,Appointment,13:00:00,Yes,No,
D6635,1/26/2025 8:38,Appointment,10:00:00,Yes,Yes,
D6636,1/17/2025 14:52,Exercise,21:00:00,No,No,
D6637,1/12/2025 14:34,Hydration,10:00:00,Yes,Yes,
D6638,1/27/2025 0:00,Hydration,10:30:00,Yes,Yes,
D6639,1/3/2025 14:10,Exercise,22:00:00,Yes,Yes,
D6640,1/2/2025 10:59,Appointment,9:30:00,No,No,
D6641,1/6/2025 23:48,Exercise,18:00:00,No,No,
D6642,1/8/2025 17:46,Appointment,22:30:00,No,No,
D6643,1/4/2025 14:03,Appointment,6:00:00,No,No,
D6644,1/30/2025 9:23,Medication,20:00:00,No,No,
D6645,1/13/2025 14:48,Medication,19:00:00,No,No,
D6646,1/6/2025 17:59,Appointment,21:00:00,Yes,Yes,
D6647,1/24/2025 5:03,Exercise,6:00:00,No,No,
D6648,1/22/2025 4:44,Appointment,14:30:00,No,No,
D6649,1/3/2025 23:39,Appointment,7:00:00,Yes,Yes,
D6650,1/6/2025 3:18,Exercise,19:00:00,Yes,Yes,
D6651,1/28/2025 16:25,Exercise,17:30:00,No,No,
D6652,1/5/2025 21:25,Medication,10:30:00,No,No,
D6653,1/22/2025 22:36,Exercise,13:00:00,Yes,Yes,
D6654,1/22/2025 15:32,Medication,11:30:00,No,No,
D6655,1/3/2025 8:18,Appointment,12:30:00,Yes,Yes,
D6656,1/13/2025 19:23,Exercise,10:00:00,Yes,Yes,
D6657,1/6/2025 9:33,Medication,13:30:00,No,No,
D6658,1/25/2025 20:28,Appointment,8:00:00,Yes,Yes,
D6659,1/3/2025 9:04,Exercise,20:30:00,Yes,Yes,
D6660,1/1/2025 0:45,Appointment,22:00:00,No,No,
D6661,1/23/2025 10:27,Medication,16:00:00,Yes,No,
D6662,1/21/2025 9:04,Appointment,9:30:00,Yes,Yes,
D6663,1/4/2025 16:38,Appointment,6:30:00,Yes,Yes,
D6664,1/10/2025 14:04,Hydration,10:00:00,Yes,Yes,
D6665,1/8/2025 5:03,Exercise,13:00:00,No,No,
D6666,1/26/2025 8:25,Appointment,18:00:00,No,No,
D6667,1/29/2025 23:04,Hydration,12:30:00,Yes,No,
D6668,1/29/2025 2:09,Hydration,10:30:00,No,No,
D6669,1/25/2025 7:14,Exercise,21:00:00,Yes,Yes,
D6670,1/2/2025 15:12,Appointment,13:00:00,Yes,Yes,
D6671,1/7/2025 16:25,Hydration,9:00:00,No,No,
D6672,1/3/2025 2:02,Medication,20:30:00,Yes,Yes,
D6673,1/5/2025 14:16,Exercise,12:00:00,Yes,Yes,
D6674,1/6/2025 0:09,Medication,15:00:00,Yes,Yes,
D6675,1/26/2025 12:21,Hydration,20:00:00,Yes,Yes,
D6676,1/29/2025 21:28,Hydration,8:00:00,Yes,Yes,
D6677,1/23/2025 4:36,Medication,20:30:00,Yes,Yes,
D6678,1/14/2025 21:52,Exercise,22:00:00,Yes,Yes,
D6679,1/20/2025 21:01,Medication,7:00:00,No,No,
D6680,1/13/2025 21:44,Exercise,19:30:00,Yes,Yes,
D6681,1/30/2025 15:10,Appointment,20:00:00,No,No,
D6682,1/27/2025 11:09,Exercise,19:30:00,No,No,
D6683,1/1/2025 20:28,Exercise,9:30:00,No,No,
D6684,1/13/2025 16:08,Exercise,19:30:00,No,No,
D6685,1/4/2025 12:52,Hydration,10:00:00,Yes,Yes,
D6686,1/16/2025 14:14,Medication,16:00:00,No,No,
D6687,1/26/2025 15:13,Medication,20:30:00,No,No,
D6688,1/21/2025 13:08,Exercise,12:00:00,No,No,
D6689,1/25/2025 22:31,Hydration,19:00:00,No,No,
D6690,1/8/2025 17:30,Medication,11:30:00,Yes,No,
D6691,1/13/2025 17:19,Appointment,18:00:00,No,No,
D6692,1/19/2025 16:48,Hydration,11:30:00,Yes,No,
D6693,1/27/2025 7:45,Medication,12:30:00,No,No,
D6694,1/14/2025 5:05,Hydration,17:00:00,Yes,Yes,
D6695,1/3/2025 21:36,Appointment,21:00:00,Yes,Yes,
D6696,1/3/2025 16:39,Medication,7:30:00,Yes,Yes,
D6697,1/20/2025 3:21,Appointment,14:00:00,Yes,Yes,
D6698,1/24/2025 0:46,Exercise,18:30:00,No,No,
D6699,1/7/2025 10:04,Appointment,20:00:00,No,No,
D6700,1/9/2025 7:09,Appointment,9:30:00,No,No,
D6701,1/11/2025 16:22,Hydration,10:30:00,Yes,Yes,
D6702,1/22/2025 3:18,Hydration,20:00:00,Yes,Yes,
D6703,1/25/2025 0:43,Exercise,15:30:00,Yes,Yes,
D6704,1/27/2025 14:42,Exercise,7:30:00,Yes,Yes,
D6705,1/1/2025 5:05,Appointment,12:30:00,Yes,Yes,
D6706,1/11/2025 22:12,Medication,19:00:00,Yes,Yes,
D6707,1/9/2025 17:27,Appointment,18:00:00,No,No,
D6708,1/8/2025 1:18,Medication,12:30:00,No,No,
D6709,1/23/2025 18:08,Hydration,18:30:00,No,No,
D6710,1/27/2025 13:45,Medication,6:30:00,Yes,Yes,
D6711,1/2/2025 20:24,Medication,20:30:00,No,No,
D6712,1/14/2025 4:38,Hydration,12:00:00,No,No,
D6713,1/17/2025 4:23,Exercise,16:30:00,No,No,
D6714,1/19/2025 21:29,Hydration,22:00:00,No,No,
D6715,1/7/2025 2:01,Exercise,11:00:00,Yes,Yes,
D6716,1/9/2025 18:28,Hydration,17:30:00,Yes,Yes,
D6717,1/13/2025 23:33,Appointment,16:30:00,No,No,
D6718,1/21/2025 22:38,Medication,10:30:00,No,No,
D6719,1/5/2025 11:17,Exercise,14:00:00,No,No,
D6720,1/3/2025 17:18,Exercise,11:30:00,No,No,
D6721,1/25/2025 17:35,Appointment,19:30:00,Yes,Yes,
D6722,1/12/2025 6:49,Medication,22:30:00,No,No,
D6723,1/26/2025 0:48,Appointment,20:30:00,Yes,Yes,
D6724,1/2/2025 22:23,Appointment,19:00:00,No,No,
D6725,1/3/2025 12:11,Exercise,14:30:00,No,No,
D6726,1/22/2025 16:50,Medication,6:00:00,Yes,No,
D6727,1/22/2025 22:41,Appointment,14:00:00,Yes,No,
D6728,1/27/2025 4:44,Appointment,11:00:00,Yes,Yes,
D6729,1/10/2025 22:24,Exercise,13:00:00,Yes,No,
D6730,1/18/2025 18:10,Hydration,13:30:00,Yes,Yes,
D6731,1/9/2025 19:15,Hydration,11:00:00,Yes,Yes,
D6732,1/29/2025 17:22,Hydration,19:00:00,No,No,
D6733,1/23/2025 18:38,Exercise,11:00:00,Yes,Yes,
D6734,1/18/2025 22:27,Medication,11:00:00,Yes,Yes,
D6735,1/3/2025 23:01,Exercise,18:30:00,Yes,No,
D6736,1/25/2025 7:19,Appointment,7:00:00,Yes,Yes,
D6737,1/17/2025 13:00,Hydration,17:30:00,Yes,Yes,
D6738,1/24/2025 10:12,Medication,22:30:00,No,No,
D6739,1/10/2025 21:03,Exercise,15:30:00,No,No,
D6740,1/25/2025 15:23,Medication,9:00:00,Yes,Yes,
D6741,1/19/2025 16:56,Exercise,18:00:00,Yes,Yes,
D6742,1/28/2025 5:42,Hydration,10:30:00,No,No,
D6743,1/18/2025 1:55,Exercise,15:30:00,Yes,Yes,
D6744,1/28/2025 11:42,Hydration,13:30:00,Yes,Yes,
D6745,1/27/2025 18:40,Hydration,21:00:00,Yes,Yes,
D6746,1/17/2025 11:28,Appointment,13:30:00,No,No,
D6747,1/11/2025 14:21,Appointment,12:00:00,Yes,No,
D6748,1/17/2025 11:14,Exercise,7:30:00,No,No,
D6749,1/13/2025 11:30,Hydration,13:00:00,No,No,
D6750,1/16/2025 12:24,Exercise,10:00:00,Yes,No,
D6751,1/16/2025 17:38,Hydration,16:00:00,No,No,
D6752,1/30/2025 21:30,Hydration,14:30:00,Yes,Yes,
D6753,1/2/2025 9:13,Medication,14:30:00,No,No,
D6754,1/12/2025 3:10,Hydration,7:00:00,Yes,Yes,
D6755,1/8/2025 20:18,Hydration,6:30:00,Yes,Yes,
D6756,1/27/2025 8:46,Hydration,6:00:00,No,No,
D6757,1/29/2025 10:55,Exercise,20:30:00,Yes,Yes,
D6758,1/6/2025 23:19,Hydration,12:00:00,No,No,
D6759,1/10/2025 19:04,Hydration,14:30:00,Yes,Yes,
D6760,1/12/2025 3:53,Appointment,18:00:00,No,No,
D6761,1/24/2025 22:26,Medication,16:00:00,No,No,
D6762,1/4/2025 18:05,Exercise,10:30:00,Yes,No,
D6763,1/2/2025 9:19,Medication,11:00:00,No,No,
D6764,1/17/2025 12:58,Appointment,22:30:00,No,No,
D6765,1/15/2025 0:49,Appointment,15:00:00,Yes,Yes,
D6766,1/23/2025 18:13,Appointment,19:00:00,No,No,
D6767,1/27/2025 11:33,Appointment,14:30:00,Yes,Yes,
D6768,1/26/2025 16:25,Exercise,12:30:00,Yes,No,
D6769,1/24/2025 18:09,Medication,18:30:00,Yes,No,
D6770,1/3/2025 21:54,Exercise,22:00:00,Yes,Yes,
D6771,1/30/2025 4:07,Medication,7:30:00,No,No,
D6772,1/14/2025 22:44,Medication,6:00:00,Yes,No,
D6773,1/1/2025 19:01,Exercise,10:30:00,Yes,Yes,
D6774,1/17/2025 11:17,Appointment,16:30:00,Yes,Yes,
D6775,1/6/2025 7:56,Hydration,7:00:00,No,No,
D6776,1/23/2025 3:28,Medication,16:00:00,No,No,
D6777,1/5/2025 8:44,Hydration,14:00:00,No,No,
D6778,1/1/2025 4:10,Hydration,14:00:00,Yes,No,
D6779,1/25/2025 1:28,Hydration,10:00:00,Yes,Yes,
D6780,1/13/2025 17:27,Medication,10:00:00,Yes,No,
D6781,1/16/2025 14:44,Hydration,14:30:00,No,No,
D6782,1/15/2025 3:18,Exercise,9:00:00,No,No,
D6783,1/9/2025 5:07,Medication,9:30:00,Yes,No,
D6784,1/4/2025 3:35,Appointment,15:30:00,No,No,
D6785,1/21/2025 11:00,Appointment,15:30:00,No,No,
D6786,1/15/2025 13:02,Appointment,13:00:00,Yes,Yes,
D6787,1/27/2025 5:40,Medication,10:00:00,Yes,Yes,
D6788,1/13/2025 11:36,Exercise,9:00:00,No,No,
D6789,1/25/2025 11:29,Hydration,12:00:00,No,No,
D6790,1/8/2025 4:01,Medication,11:00:00,No,No,
D6791,1/6/2025 13:09,Hydration,9:00:00,Yes,No,
D6792,1/18/2025 19:03,Appointment,13:00:00,Yes,Yes,
D6793,1/22/2025 7:10,Hydration,11:30:00,Yes,Yes,
D6794,1/17/2025 5:59,Exercise,13:30:00,Yes,Yes,
D6795,1/8/2025 15:34,Medication,18:00:00,Yes,No,
D6796,1/4/2025 19:40,Hydration,19:00:00,No,No,
D6797,1/30/2025 9:47,Medication,13:00:00,No,No,
D6798,1/5/2025 2:35,Hydration,15:30:00,Yes,Yes,
D6799,1/27/2025 23:16,Hydration,8:00:00,Yes,Yes,
D6800,1/11/2025 21:57,Exercise,6:00:00,No,No,
D6801,1/19/2025 9:09,Appointment,13:00:00,Yes,Yes,
D6802,1/24/2025 16:01,Exercise,14:00:00,No,No,
D6803,1/11/2025 12:14,Exercise,14:00:00,Yes,Yes,
D6804,1/11/2025 21:07,Exercise,17:00:00,Yes,Yes,
D6805,1/22/2025 14:12,Exercise,17:30:00,No,No,
D6806,1/15/2025 15:00,Exercise,11:00:00,No,No,
D6807,1/5/2025 15:45,Hydration,6:00:00,No,No,
D6808,1/27/2025 15:34,Appointment,18:00:00,Yes,Yes,
D6809,1/28/2025 20:28,Hydration,7:30:00,Yes,Yes,
D6810,1/23/2025 4:44,Appointment,16:00:00,No,No,
D6811,1/16/2025 14:23,Medication,7:00:00,No,No,
D6812,1/30/2025 10:41,Hydration,19:00:00,Yes,Yes,
D6813,1/9/2025 8:58,Hydration,9:30:00,Yes,Yes,
D6814,1/14/2025 3:30,Medication,11:00:00,Yes,Yes,
D6815,1/29/2025 3:09,Exercise,7:30:00,No,No,
D6816,1/21/2025 14:38,Hydration,22:30:00,Yes,Yes,
D6817,1/25/2025 7:24,Medication,9:00:00,Yes,Yes,
D6818,1/29/2025 6:53,Appointment,18:00:00,No,No,
D6819,1/16/2025 20:35,Exercise,18:00:00,Yes,No,
D6820,1/10/2025 16:14,Hydration,20:30:00,Yes,No,
D6821,1/25/2025 5:45,Appointment,13:00:00,No,No,
D6822,1/23/2025 20:47,Exercise,12:00:00,Yes,No,
D6823,1/23/2025 12:21,Exercise,6:00:00,Yes,No,
D6824,1/12/2025 17:42,Exercise,12:30:00,No,No,
D6825,1/10/2025 16:34,Medication,18:30:00,Yes,Yes,
D6826,1/25/2025 16:42,Medication,13:00:00,No,No,
D6827,1/17/2025 5:40,Appointment,18:00:00,Yes,Yes,
D6828,1/16/2025 10:53,Hydration,19:30:00,Yes,Yes,
D6829,1/28/2025 15:31,Medication,17:00:00,Yes,Yes,
D6830,1/3/2025 22:08,Appointment,12:30:00,Yes,Yes,
D6831,1/18/2025 23:07,Appointment,20:00:00,Yes,Yes,
D6832,1/21/2025 17:00,Medication,10:00:00,No,No,
D6833,1/7/2025 5:34,Appointment,14:30:00,No,No,
D6834,1/26/2025 1:02,Appointment,18:30:00,No,No,
D6835,1/22/2025 0:48,Exercise,19:30:00,Yes,No,
D6836,1/12/2025 16:03,Appointment,22:30:00,No,No,
D6837,1/14/2025 3:03,Hydration,6:00:00,No,No,
D6838,1/25/2025 12:49,Medication,20:30:00,No,No,
D6839,1/29/2025 7:40,Hydration,12:30:00,No,No,
D6840,1/27/2025 6:59,Exercise,8:00:00,No,No,
D6841,1/26/2025 10:28,Hydration,11:30:00,No,No,
D6842,1/28/2025 13:32,Appointment,11:00:00,Yes,No,
D6843,1/2/2025 14:05,Exercise,7:30:00,No,No,
D6844,1/21/2025 8:56,Hydration,10:30:00,No,No,
D6845,1/19/2025 7:53,Appointment,12:00:00,No,No,
D6846,1/15/2025 8:29,Medication,14:30:00,No,No,
D6847,1/11/2025 4:03,Hydration,20:30:00,No,No,
D6848,1/25/2025 0:36,Hydration,13:00:00,No,No,
D6849,1/2/2025 18:08,Medication,14:00:00,No,No,
D6850,1/19/2025 8:38,Medication,8:00:00,No,No,
D6851,1/27/2025 8:51,Medication,13:00:00,No,No,
D6852,1/29/2025 5:25,Exercise,21:00:00,No,No,
D6853,1/29/2025 18:11,Exercise,20:30:00,Yes,No,
D6854,1/19/2025 4:02,Medication,19:00:00,Yes,Yes,
D6855,1/1/2025 10:05,Hydration,15:30:00,Yes,Yes,
D6856,1/11/2025 22:06,Appointment,7:30:00,No,No,
D6857,1/5/2025 13:09,Appointment,20:30:00,Yes,Yes,
D6858,1/2/2025 17:47,Exercise,21:00:00,No,No,
D6859,1/28/2025 2:04,Appointment,22:30:00,No,No,
D6860,1/10/2025 5:38,Appointment,9:30:00,No,No,
D6861,1/24/2025 2:14,Appointment,8:00:00,No,No,
D6862,1/13/2025 5:39,Exercise,11:00:00,Yes,Yes,
D6863,1/26/2025 3:47,Appointment,21:00:00,Yes,No,
D6864,1/8/2025 1:18,Appointment,9:00:00,No,No,
D6865,1/19/2025 17:07,Exercise,11:30:00,Yes,Yes,
D6866,1/15/2025 7:40,Hydration,19:30:00,Yes,Yes,
D6867,1/2/2025 11:32,Exercise,19:00:00,No,No,
D6868,1/17/2025 9:09,Appointment,20:30:00,No,No,
D6869,1/8/2025 6:05,Medication,10:00:00,Yes,Yes,
D6870,1/6/2025 20:30,Exercise,16:00:00,No,No,
D6871,1/21/2025 7:21,Exercise,16:30:00,No,No,
